Date,RELIANCE,TCS,HDFCBANK,INFY
2019-04-30,0.01600195098492252,0.018089565409221242,0.0,0.009738703800545423
2019-05-02,0.016548533095215534,-0.027350815674304974,0.008795349248811757,-0.019886651601247585
2019-05-03,0.005157447122154046,-0.009852032369067065,0.002704465557651803,-0.037645328201815875
2019-05-06,-0.01668102307493957,-0.007186216544537549,-0.016999631154416495,0.01212461483364935
2019-05-07,-0.0026197301053954014,0.00856070777885809,-0.02989375781841086,-0.0027340973707440375
2019-05-08,-0.006502225237807524,-0.007176994958153715,-0.0327874831470385,0.0004181860487468825
2019-05-09,-0.007086339441517597,0.0023634211200089794,-0.033090908553178866,0.009150587954621425
2019-05-10,0.0024445916204460794,-0.005825022915378342,-0.00421821040342607,-0.016915626248293236
2019-05-13,-0.0040498578474994495,0.003975904435839173,-0.01526618656892842,-0.003300824197776775
2019-05-14,0.00030616774583025474,-0.00812849183243769,0.023051139071510907,-0.017099337187780672
2019-05-15,-0.0005244386597638151,0.0031520737647385833,-0.0028165376112037066,0.0014577684051928497
2019-05-16,0.010473702015283193,0.023739534038522025,0.006722981074532619,0.006371188366349978
2019-05-17,0.02226628261007746,-0.012549348379510605,0.0016202476613145222,-0.00630723357181362
2019-05-20,0.029740690442330964,-0.002072174967541973,0.046157321642495974,0.023145493157799457
2019-05-21,-0.01177899073129296,-0.018134067866947934,0.010483420996241222,-0.01595180274059038
2019-05-22,0.0008528988937943627,0.0006343970513134067,0.0004478874454341142,-0.013271679861525887
2019-05-23,-0.030614122502086172,-0.012257918846398597,-0.004849293239343688,-0.013306207726927699
2019-05-24,0.017687799395307513,0.01162542558912949,0.0022115789478016623,-0.0029454372004749096
2019-05-27,0.014747233620494571,-0.0015508871806971802,-0.019598477970334205,0.0034912610106017095
2019-05-28,0.003259517142469859,0.028244670259606197,0.009995180648197488,0.009050416580623999
2019-05-29,0.00028960635911867705,-0.00041224472008682955,-0.008082994087996398,0.016298874583351664
2019-05-30,0.009371516749500985,0.007900623583107391,0.012718457866991884,0.01838634257502214
2019-05-31,-0.0058206506943642156,0.005725663543459936,0.00030088269590078376,0.023412497549666123
2019-06-03,0.013090723113908131,0.009352761534439757,0.022591196271704028,0.020828150733068984
2019-06-04,-0.0019535115867695962,-0.012556387471705843,-0.006285766238961044,-0.018523059108485285
2019-06-06,-0.011804959692100714,0.0004081089279830419,-0.01797797398117762,-0.007786666453657998
2019-06-07,0.010027369213217785,0.004758171640444342,-0.009379593461676716,0.007224933083463281
2019-06-10,-0.003043954951633121,0.01948307965238616,0.003232161109515186,0.022802628767456534
2019-06-11,0.003360352716665016,0.001857958029296336,0.007580534333194722,0.009545240680714384
2019-06-12,-0.008719801606306032,-0.0014571928230089348,0.0022570713030891643,0.0035953553558876195
2019-06-13,0.00727215906151768,-0.0008744691207023259,-0.003678168735823273,-0.003007474239691943
2019-06-14,-0.003926733579882602,-0.002962354457279548,-0.007308313820987178,0.00017735289299558588
2019-06-17,-0.005379967116018403,0.00013492450347496465,-0.026754312174617323,-0.0023507499388624176
2019-06-18,-0.0019610016949485054,0.012963534020620449,-0.001013545371863267,0.0007334409804848896
2019-06-19,0.00459200928230441,0.002332995957239792,-0.002849463794216245,0.0040209618647457646
2019-06-20,0.005386572937742917,0.003989825748241804,0.015187521692084704,0.007986825075953607
2019-06-21,-0.005007431508745386,-0.006226067831230142,-0.013302453255707669,-0.012335694141079823
2019-06-24,0.001553383223076077,-0.006264882859902121,-0.013364438069596862,0.011400771389179054
2019-06-25,0.004445762118820307,0.003487456992902649,0.026496963458099154,-0.0033836127082526035
2019-06-26,0.016140339606173004,-0.011897022268807511,-0.0013118071968591938,-0.00599703032041321
2019-06-27,-0.0022690633720499065,-0.011701751390082893,-0.015454052476940539,-0.000732071972550985
2019-06-28,-0.0075336742902873954,0.0019850343649598923,-0.016520817022288692,-0.011253949801235619
2019-07-01,0.017105020023687523,-0.0009565532247929331,0.012568852117131435,0.0055450308243945035
2019-07-02,0.0038017561725143256,0.011896713328736874,0.007605310076454375,0.005603997580998721
2019-07-03,-0.0021441916881899115,-0.011756845508077096,0.0031677650835999493,-0.006416377671890738
2019-07-04,-0.002349785358739198,0.0034187597062385056,0.0011304246578334176,0.0022346701046340733
2019-07-05,-0.004589680732784651,-0.02153194559207383,-0.01608258570778187,-0.035471470367770985
2019-07-08,-0.025400333789552088,-0.0005571741074921199,-0.008944428576410646,0.005686372343282287
2019-07-09,-0.012637117235490991,-0.0029261432972285117,0.022403160864633564,-0.01932981426704794
2019-07-10,0.00403508116634943,0.002445877016948872,-0.0009762584244508155,-0.011789027837238897
2019-07-11,0.007702914168979946,0.005925336428905803,0.002111122308895874,-0.002680072012675727
2019-07-12,-0.005504759652110058,0.007276412146925981,-0.0008191077444773542,0.002402104147854578
2019-07-15,0.0003552457670503717,0.07237714009392748,-0.0034361483838998286,0.018077102346221396
2019-07-16,-0.0014822899735019712,0.007057092614800142,0.013243222429260015,-0.016209612435692744
2019-07-17,0.0026137661881675545,0.011849487199766084,-0.008623297712095357,0.005341881592203501
2019-07-18,0.00602710889817204,-0.0018257896524397355,-0.015602448824441173,-0.024229526768189458
2019-07-19,-0.015029715619465311,-0.009209160871641475,-0.01018343363832186,0.005324173977239388
2019-07-22,-0.03300131500267667,-0.0012733987594413243,0.025220333544325957,0.015865036030501045
2019-07-23,-0.014691500088893195,0.007203119912346789,-0.00542792893946098,0.0012084058209622661
2019-07-24,0.0076871315215647495,-0.004746434120284637,-0.011345983522264236,-0.00740832045584261
2019-07-25,0.002258024072074649,0.010428453427563378,-0.021920490774112067,0.014831947008511648
2019-07-26,-0.0038277439510164823,-0.009439879994006972,-0.014372727738806157,-0.008858359320334075
2019-07-29,-0.01449067065662446,0.005654441514915121,-0.0023479702281355985,0.009933118373206318
2019-07-30,0.0035422400092637307,0.0015794671452202813,-0.024815307110054308,0.02307521672281121
2019-07-31,-0.0002664450076659275,0.0011984294476834467,-0.012405733684051401,0.012183724957182118
2019-08-01,-0.01106093109201356,-0.031248382883226178,0.012004427942833074,-0.011628953300866551
2019-08-02,-0.003352991641883518,0.008779367032773822,0.009497090865406843,0.0115820956903665
2019-08-05,-0.01585125964644063,0.0014184841767979073,-0.03461805812353824,0.019634969915012235
2019-08-06,0.004519741535079946,-0.0028968468060509567,-0.013163135845027263,-0.014987481418132997
2019-08-07,-0.002329592954114612,0.0021303280025291027,-0.016750889788803347,-0.0006545662673724806
2019-08-08,0.02250459246687897,0.016299463202763542,0.03871472523429009,0.020172274166237125
2019-08-09,0.021874930385619606,0.0013947440172823455,0.008460855121664279,-0.005247742767572561
2019-08-13,-0.027015744039043388,-0.03177818260131959,0.09693650767933537,-0.020834950943725783
2019-08-14,0.004098261695305583,0.013141601584726992,0.010590489719040308,0.002250386698698481
2019-08-16,-0.0007846748050712726,-0.0003227746327545411,-0.00795666831142039,-0.017827713838451498
2019-08-19,-0.009359622782626031,0.004002601974510522,0.011424130312591485,-0.0009701483842221581
2019-08-20,0.006230725350523603,0.019417309603316557,-0.012880903311950354,0.01098046759535154
2019-08-21,0.0023642182165986014,0.008451534846669606,-0.003918523873686408,-0.00025173818353785293
2019-08-22,-0.023249552601488865,-0.004690715268176104,-0.0190410553769077,0.013631105989163617
2019-08-23,-0.005243691333913558,0.008169089938269591,0.0233406299932446,0.014304984493828554
2019-08-26,0.043210053110204205,0.00043610911765723515,-0.007093270990199518,0.012724068296179114
2019-08-27,0.0016843308335134921,-0.02230383554955373,0.006354600995204462,-0.017484395699582378
2019-08-28,-0.00550915203790614,0.02274893715552495,-0.009059894297130722,0.0012296547690271442
2019-08-29,-0.009143329910725084,0.005545048771028904,-0.017058466685235474,-0.002590051957721662
2019-08-30,0.00044885578812148275,0.009852031457832755,0.00547601645650686,0.01170808956896896
2019-09-03,-0.007630364300899695,-0.0007976351798333337,-0.03375909706777158,-0.003540252381491138
2019-09-04,0.01664472986253851,0.0086582954558303,-0.004351844354160472,-0.002753818550478515
2019-09-05,-0.005605678518855073,0.015524154104110677,-0.0021228458606493694,-0.013405182329914722
2019-09-06,0.004809400478045456,0.007313736440568874,0.019939991296586523,-0.008034920300009407
2019-09-09,0.0016476030107661632,-0.01315252605173034,-0.00024541772518638094,-0.006666698334622079
2019-09-11,0.00075541785733102,-0.010855226687982111,0.009981989351681486,-0.013216523207769781
2019-09-12,0.008684125289822875,-0.004511474968154849,-0.019483273358811615,-0.009470939349561447
2019-09-13,-0.005901093545085168,0.015801108593769042,0.012599678126210767,0.003913559490874352
2019-09-16,-0.0058914786391938145,-0.001929323532074867,-0.01211650556337096,0.0037585318110313626
2019-09-17,-0.014615788823835185,0.004289040132509525,-0.010984987679329206,-0.012721339527321018
2019-09-18,-0.01067229514840684,-0.0016842518772075543,0.00688966116717471,0.007490815515556193
2019-09-19,0.00655940274725797,-0.011026041389041619,-0.02210318614812079,-0.017114410200648966
2019-09-20,0.08950542393446503,-0.019130036061021927,0.0638647017757592,-0.017364890310672676
2019-09-23,0.04805763035114263,-0.05049695767550322,-0.012077762609133513,-0.02403811192394456
2019-09-24,-0.0027440375433621655,0.03885655437933022,0.031875334842293546,0.014336663645474479
2019-09-25,-0.011245955723784062,-0.0017631565765469093,0.0006648423957544836,0.02139663522233981
2019-09-26,0.0022586178809640423,-0.012742012672142256,0.013481117255149888,-0.0004068002845936114
2019-09-27,0.0013682356688697883,-0.00044715188605259915,0.009446482243512966,-0.015065375311744345
2019-09-30,-0.01346229581418168,0.02997956709759264,0.017722582349749993,0.020985928035857304
2019-10-01,0.017393754879722056,-0.015019009675624084,-0.02052918306427398,-0.018744550219883527
2019-10-03,-0.020219369545277033,-0.0100184828877391,0.004713213140368877,0.00014589835593059597
2019-10-04,-0.027665497453245202,0.009992515364103394,-0.0022502267085456884,0.00927075889503537
2019-10-07,-0.002353433114564263,-0.00491518981478245,0.0015288448209991312,-0.015221158502888188
2019-10-09,0.03475433439709352,-0.007472514859079626,0.011182541995976125,-0.013478659173149943
2019-10-10,-0.0224728604395239,-0.000765928912067948,0.02868460885424806,-0.007746996517353888
2019-10-11,-0.0014575890223730292,0.0405465383145025,-0.007448200048357112,-0.00878052301675003
2019-10-14,0.004671243914487588,-0.03522304971359902,0.0039923173688047875,0.017188014550452158
2019-10-15,0.015484969058097597,-0.022643474028142596,0.004528717409279404,0.008065213247730352
2019-10-16,-0.0015944207182174708,0.004099850849833997,0.006011034114701497,0.004466814851239231
2019-10-17,-0.0009007016058114603,-0.0025276799178343134,0.017597571498149778,0.014764651439058252
2019-10-18,0.007376903884959596,-0.0021444057527502114,0.014214083010463563,0.012998807272093682
2019-10-22,0.008380859581041955,-0.16188046884140295,-0.0015531196193985242,-0.0028920740781176457
2019-10-23,0.0018558546098166318,0.02368044966690408,-0.015380438573615485,0.009115827934695897
2019-10-24,-0.004429877367434054,-0.023440214112385394,0.03163607238526822,0.005748385330041739
2019-10-25,-0.005743792450264906,0.0033055676236606324,-0.003654793850212612,0.02062927495089384
2019-10-27,0.007078969318174533,0.017883653457538617,0.002131100579272349,-0.004353210094584559
2019-10-29,0.003878008755013651,0.002774157867218685,0.02286896037381192,0.037410999792040434
2019-10-30,0.004708489875875577,0.015292349731250043,0.008213979743028732,0.026402527903394812
2019-10-31,-0.014419162284952214,0.037844393431757606,-0.009972450794514032,0.007479567706212942
2019-11-01,0.00788384650507834,0.003354731575369696,-0.005087555920582187,-0.03029089918610206
2019-11-04,-0.002580474716305181,0.030672877743104676,0.0005147846777528997,-0.003157957940623346
2019-11-05,0.002142534722149758,-0.018194718452235636,-0.007100598029829985,0.0036010381413136283
2019-11-06,0.013836187508617037,0.023272684155219325,-0.008567587494097584,-0.006063267008428075
2019-11-07,0.005610174555059189,0.010950418765513614,0.01651696780917522,-0.0014391041634892465
2019-11-08,-0.006409644501284006,-0.016594729178711187,-0.008981347547291518,-0.02535083786486092
2019-11-11,0.007287326055210874,-0.005295549307167136,-0.012244901811708564,-0.013615194525935737
2019-11-13,-0.0056929577212191385,-0.01852660811902329,0.03116685351234838,0.03695946926365723
2019-11-14,0.01300158029691545,0.020177978250664363,-0.006486256667980084,0.008354168857824584
2019-11-15,0.0031398575045336052,-0.001984816975965975,0.005537382719918549,-0.010174177687885644
2019-11-18,-0.012403130796129425,0.0018466808837549475,-0.007920692339137947,-0.010048570918457678
2019-11-19,0.007804891398862646,0.010848238779102015,0.03464228692220783,-0.02034738002665626
2019-11-20,0.0011400336426956592,0.00021015035166560558,0.02510344887417415,-0.00011867531187714775
2019-11-21,0.007853337433091356,0.00035067511435049603,-0.006493646170864564,0.004529294997755784
2019-11-22,-0.014493388181847644,-0.02811069999793847,0.005788245616401344,-0.021906398945890082
2019-11-25,0.005020722415017387,0.007068528203562741,0.009731743397952242,0.004730385156631378
2019-11-26,0.0031075357005654336,-0.010743268096355174,-0.0008325705004780248,-0.016743011023996446
2019-11-27,0.0026273954237188146,0.007457189200642311,0.006152811342117648,0.0037380001051672274
2019-11-28,-0.010247249794897773,0.008767595323785793,0.006656724123096369,0.011220415810334616
2019-11-29,0.0076266615874542865,-0.00783660448890322,-0.018445867083011658,-0.011601214876524879
2019-12-02,-0.007215947319389571,-0.005241356601775382,0.02278959103882916,-0.01568255381406214
2019-12-03,-0.008176932412218507,0.008156382360737569,-0.004790445527601772,0.014819155744431711
2019-12-04,-0.002987071422697829,0.015035392231691924,-0.016593904726418196,0.013408206211005025
2019-12-05,-0.004833666636394507,0.008464573418908605,-0.0011913454787656486,0.02059149231715174
2019-12-06,0.0003614094575672411,0.0003495687724393015,0.002611365046364611,0.001084309871725031
2019-12-09,-0.0024879941740288958,0.0030066514054449822,0.011383372226733801,-0.02973734867519251
2019-12-10,0.005269599609140085,-0.003764453289217262,-0.006772097746139072,-0.023101579828175955
2019-12-11,-0.0006002971780463273,0.009096780459427745,0.0002879926458365656,0.014432210166713588
2019-12-12,0.011892094621553717,-0.026281354566735637,0.0037121754990130373,-0.010284574499296428
2019-12-13,0.00019786620674677735,0.01310387514457223,0.009373921177767697,0.02491449272230417
2019-12-16,-0.005143197731719007,0.0037956426553580336,-0.010297575540262893,0.026795897282553494
2019-12-17,0.010935815798677195,0.021988865742260666,-0.0024893988916845355,0.017961265701764706
2019-12-18,0.016717870859985995,0.0037687548264173643,0.008414918280598371,0.0012936426749612373
2019-12-19,-0.0027469952184372426,-0.0021845289845761062,0.021638969330796343,0.02827809434229489
2019-12-20,0.00612971540992735,0.0009577144854266972,-0.006739225865718845,-0.0027591843256753457
2019-12-23,0.004395694610590306,0.006082863147085282,-0.017322217649985316,0.003958994749831746
2019-12-24,-0.010173404753354598,-0.003532376336427445,-0.015877616199110323,-0.007214371586803603
2019-12-26,-0.014505760056079953,-0.00606780895147585,-0.020078164191384973,-0.006160992552730948
2019-12-27,0.0035814442537880353,0.010974701746552906,0.01778415172236958,-0.0015665709925889448
2019-12-30,0.0056077694868927885,-0.005495541908374535,0.0011993397704446185,-0.006959631621300533
2019-12-31,-0.007838337653231053,-0.0023877830640401942,-0.01952463622242262,-0.009847751097422086
2020-01-01,0.005109741516133193,0.007795846269739393,-0.002939228695998719,0.002729706873324078
2020-01-02,0.0063741596860154015,-0.002917613425764576,0.017024429093664528,-0.004590700630834332
2020-01-03,-0.014260786408008097,0.01538032274285106,0.0012050249540584979,0.019929053172662803
2020-01-06,-0.021641360276915433,-0.009584413566317118,-0.02319224379593232,-9.071994848552922e-05
2020-01-07,0.015834588068491584,-0.014820358777719589,0.015384622374353008,0.002454171476129696
2020-01-08,-0.00261774297086681,-0.013325919527285901,-0.007510254415092232,0.022394722262415456
2020-01-09,0.011214444200029483,0.013018408682037963,0.02303144700362436,-0.018135078086555012
2020-01-10,0.008887670680772786,0.014569613494361144,-0.0002262478733625617,-0.00036153100118729853
2020-01-13,0.0025728425303217506,0.047957678372955836,-0.002552145759523894,-0.010480760312164161
2020-01-14,0.0027214751204900356,0.0027148214374752566,-0.009263467252395796,0.007555580931577044
2020-01-15,-0.00407113319303809,-0.010442788978243578,-0.0036288425091450804,0.009062429124982119
2020-01-16,0.002647309528688524,-0.000716840504653482,0.009220019380502542,0.005344014655831675
2020-01-17,-0.007377682031432853,0.0011082602758565319,0.02802526806621941,-0.008799411704762505
2020-01-20,-0.0181904677206014,0.0007815006366342914,-0.03077175596405679,-0.021968428439017362
2020-01-21,-0.00840702229760859,-0.007742720286326499,0.0010117301217245078,0.00032240996187304916
2020-01-22,-0.0028126701796475917,0.010098320803200389,-0.00035872424387950463,0.01651278049606275
2020-01-23,0.003223487629570254,0.018371754536404827,-0.0042389674288206836,-0.004973024928088932
2020-01-24,-0.00024091229042988438,-0.002039799084680438,-0.0034711989495793683,-0.0034461232179210377
2020-01-27,-0.02518973696228255,-0.005940612028958903,-0.009858412316962717,-0.006480342432140351
2020-01-28,0.008242490761709353,-0.0001286255705078565,-0.023099289106350396,0.006684347683121095
2020-01-29,0.010341867653468784,0.015038802169331511,0.00550389298617282,-0.013348533221975378
2020-01-30,-0.007929579734046954,-0.011396899596450183,-0.024394403963762246,-0.0077743778426160315
2020-01-31,0.00020371595562651557,-0.006084317732912847,-0.02223397187831644,-0.02750405730687444
2020-02-03,-0.027317811195243347,-0.01101857587604993,-0.0185242620445204,0.01127919622177287
2020-02-04,0.03101915129250976,0.026648240778108123,0.029520045928430827,0.002497013643007584
2020-02-05,0.01207523521484255,-0.004188688710258237,0.015493504168075933,0.018408384586125814
2020-02-06,-0.003896530450840263,-0.01682504941793539,0.006420366283860446,-0.00847900370174215
2020-02-07,0.0019356679644924046,0.007713888028127114,-0.01656607717452574,0.003852976182483925
2020-02-10,-0.0015293784670650235,-0.005274598986092727,0.001360222333017802,0.011888343870262164
2020-02-11,0.00024169209403956948,0.0004526291072393107,0.011946245885102735,-0.003954853241232348
2020-02-12,0.006770833712076207,0.009695580961227579,0.012080579017291315,0.008056803695025927
2020-02-13,-0.006084621307442362,0.014339558191550417,0.00261839085280835,0.009766437858987898
2020-02-14,-0.01776243595799576,-0.007320674146483963,0.009123914139822498,-0.003535940271226834
2020-02-17,-0.001804094509227916,0.003814455243622783,-0.006285182125279176,0.008721923999695846
2020-02-18,-0.0032042991101298712,0.010386930504173053,-0.007339819571037021,0.005673718244495252
2020-02-19,0.011498073332855352,0.003510484523626234,0.02480574530855284,-0.008755879413694156
2020-02-20,-0.0082300593971939,-0.004310260295458557,-0.011869804765940462,-0.018007117359786884
2020-02-24,-0.005874754428805584,-0.0014430027290585068,-0.027591888182465607,-0.019217837358195156
2020-02-25,-0.007975336159753432,0.0032042557042641917,-0.019758345652359455,0.01928709469644363
2020-02-26,-0.0008748643358997832,-0.01960158052494898,-0.0172268506879123,-0.015096337958822703
2020-02-27,0.00016678674165770957,-0.006260038803093337,-0.004130723520571422,-0.008522941132502737
2020-02-28,-0.01817489659227267,-0.05933024167463874,-0.0415511080390617,-0.05003587659740505
2020-03-02,0.0016556688189595103,0.012778315209767577,-0.009407850486483738,0.0005752468175226344
2020-03-03,0.0018652162730943278,0.00802929258315821,0.02028635065868567,0.017438344083291257
2020-03-04,-0.027881226159767514,0.015729749662480863,-0.0023456846443560275,0.023082376543985816
2020-03-05,0.002176071292753212,-0.005469645135871892,-0.021310708097427522,0.020089126701345883
2020-03-06,-0.014287700360928413,-0.020739615625338548,-0.03062220583649078,-0.004046960991263782
2020-03-09,-0.024319250073841836,-0.04668757259246781,-0.12340666968093028,-0.06808560329906566
2020-03-11,0.0058701101231961594,-0.026190796694501528,0.03536326300691739,-0.00945575573494073
2020-03-12,-0.08304904257181578,-0.07988345014894893,-0.07849674039816357,-0.09410342968106411
2020-03-13,0.047488527718029916,0.01766484188597528,0.03979303540057266,0.02059497793032694
2020-03-16,-0.06571325535626749,-0.09216169577984679,-0.08106387647049562,-0.060842740748358715
2020-03-17,-0.02441214057384411,-0.04835802915384779,-0.007581026867330198,-0.022636203966095114
2020-03-18,-0.10070766710403667,-0.03721048882293376,-0.039186558761159285,-0.002171120656628389
2020-03-19,0.02126806677887849,0.021055699071583556,-0.052452217042452176,-0.003683501094421282
2020-03-20,-0.014181138274444893,0.07267873702904781,0.10924038921706569,0.0984507819901983
2020-03-23,-0.12606898228981056,-0.10039305302865809,-0.13153880527479178,-0.07107307795266005
2020-03-24,-0.004990011541494921,0.12033463192572769,0.06713415541781198,0.020033576446725432
2020-03-25,0.11599585749765051,0.02780590232008917,0.14718051851831482,0.027683991508439476
2020-03-26,0.05176534581595549,0.060705908103920736,-0.014830226292454785,0.023224397123421614
2020-03-27,0.003717745670812178,0.01508588144124623,-0.0005628536790297511,0.018733345775806542
2020-03-30,-0.0804909270489722,-0.03983483491490303,-0.03298610344222941,-0.025212479374035812
