,VaR(95%),Historical Volatility,Rolling Volatitlity
2020-05-12 00:00:00,1715.478911254856,,0.3886276313458609
2020-05-13 00:00:00,1715.478911254856,,0.3811481086365539
2020-05-14 00:00:00,1715.478911254856,,0.40367417438784964
2020-05-15 00:00:00,1715.478911254856,,0.39663479307275223
2020-05-18 00:00:00,1715.478911254856,,0.39622151994061394
2020-05-19 00:00:00,1715.478911254856,,0.3789613118504708
2020-05-20 00:00:00,1715.478911254856,,0.37335704032560835
2020-05-21 00:00:00,1715.478911254856,,0.35483171532913477
2020-05-22 00:00:00,1715.478911254856,,0.3434030957351069
2020-05-26 00:00:00,1715.478911254856,,0.3163798087476161
2020-05-27 00:00:00,1715.478911254856,,0.3325439526511112
2020-05-28 00:00:00,1715.478911254856,,0.3345967229158022
2020-05-29 00:00:00,1715.478911254856,,0.3365657118118444
2020-06-01 00:00:00,1715.478911254856,,0.34222847265429285
2020-06-02 00:00:00,1715.478911254856,,0.30816766014803637
2020-06-03 00:00:00,1715.478911254856,,0.24227832242486844
2020-06-04 00:00:00,1715.478911254856,,0.2431418334966337
2020-06-05 00:00:00,1715.478911254856,,0.24366795656452972
2020-06-08 00:00:00,1715.478911254856,,0.24269996949786476
2020-06-09 00:00:00,1715.478911254856,,0.24674393979313708
2020-06-10 00:00:00,1715.478911254856,,0.24717063892018568
2020-06-11 00:00:00,1715.478911254856,,0.2563830047204002
2020-06-12 00:00:00,1715.478911254856,,0.2542157215442143
2020-06-15 00:00:00,1715.478911254856,,0.2148333183809387
2020-06-16 00:00:00,1715.478911254856,,0.21859784599358195
2020-06-17 00:00:00,1715.478911254856,,0.21882179268496565
2020-06-18 00:00:00,1715.478911254856,,0.21988490254250365
2020-06-19 00:00:00,1715.478911254856,,0.22011932380878793
2020-06-22 00:00:00,1715.478911254856,,0.22281333065726078
2020-06-23 00:00:00,1715.478911254856,,0.22297309152842185
2020-06-24 00:00:00,1715.478911254856,,0.21174210441153682
2020-06-25 00:00:00,1715.478911254856,,0.18789545007037017
2020-06-26 00:00:00,1715.478911254856,,0.22986732583561378
2020-06-29 00:00:00,1715.478911254856,,0.22882916028684117
2020-06-30 00:00:00,1715.478911254856,,0.20984584299142925
2020-07-01 00:00:00,1715.478911254856,,0.2097755760225785
2020-07-02 00:00:00,1715.478911254856,,0.22151355518356272
2020-07-03 00:00:00,1715.478911254856,,0.22106864493105874
2020-07-06 00:00:00,1715.478911254856,,0.22984322339635455
2020-07-07 00:00:00,1715.478911254856,,0.23012017793649953
2020-07-08 00:00:00,1715.478911254856,,0.23491091835953262
2020-07-09 00:00:00,1715.478911254856,,0.23381630664140982
2020-07-10 00:00:00,1715.478911254856,,0.21599714842782952
2020-07-13 00:00:00,1715.478911254856,,0.21501628379690907
2020-07-14 00:00:00,1715.478911254856,,0.22599523862097987
2020-07-15 00:00:00,1715.478911254856,,0.22569424885589182
2020-07-16 00:00:00,1715.478911254856,,0.23377857069948688
2020-07-17 00:00:00,1715.478911254856,,0.23180459052401875
2020-07-20 00:00:00,1715.478911254856,,0.23395057397427566
2020-07-21 00:00:00,1715.478911254856,,0.229827210892531
2020-07-22 00:00:00,1715.478911254856,,0.23727748817534386
2020-07-23 00:00:00,1715.478911254856,,0.23660618310625423
2020-07-24 00:00:00,1715.478911254856,,0.22801091171428967
2020-07-27 00:00:00,1715.478911254856,,0.18899291630755607
2020-07-28 00:00:00,1715.478911254856,,0.1941704313273805
2020-07-29 00:00:00,1715.478911254856,,0.2090368032144259
2020-07-30 00:00:00,1715.478911254856,,0.2099089114487193
2020-07-31 00:00:00,1715.478911254856,,0.20380591443365925
2020-08-03 00:00:00,1715.478911254856,,0.21777946328387307
2020-08-04 00:00:00,1715.478911254856,,0.2125941756679251
2020-08-05 00:00:00,1715.478911254856,,0.21336002518422123
2020-08-06 00:00:00,1715.478911254856,,0.20894043223816006
2020-08-07 00:00:00,1715.478911254856,,0.21136135565454872
2020-08-10 00:00:00,1715.478911254856,,0.21242590979023754
2020-08-11 00:00:00,1715.478911254856,,0.21238226198990076
2020-08-12 00:00:00,1715.478911254856,,0.19927112431116628
2020-08-13 00:00:00,1715.478911254856,,0.19501346455328222
2020-08-14 00:00:00,1715.478911254856,,0.18126677226560092
2020-08-17 00:00:00,1715.478911254856,,0.18058308605316256
2020-08-18 00:00:00,1715.478911254856,,0.17646420598147783
2020-08-19 00:00:00,1715.478911254856,,0.1740182297534233
2020-08-20 00:00:00,1715.478911254856,,0.17148279704827538
2020-08-21 00:00:00,1715.478911254856,,0.17146754024918417
2020-08-24 00:00:00,1715.478911254856,,0.17162230875333065
2020-08-25 00:00:00,1715.478911254856,,0.17034513863371417
2020-08-26 00:00:00,1715.478911254856,,0.15157645774973677
2020-08-27 00:00:00,1715.478911254856,,0.13770511321712087
2020-08-28 00:00:00,1715.478911254856,,0.13834829182454345
2020-08-31 00:00:00,1715.478911254856,,0.13684362378275336
2020-09-01 00:00:00,1715.478911254856,,0.11996415588084398
2020-09-02 00:00:00,1715.478911254856,,0.10906126474176038
2020-09-03 00:00:00,1715.478911254856,,0.10923514668475763
2020-09-04 00:00:00,1715.478911254856,,0.09910015651493788
2020-09-07 00:00:00,1715.478911254856,,0.09986718549105113
2020-09-08 00:00:00,1715.478911254856,,0.10395233699233938
2020-09-09 00:00:00,1715.478911254856,,0.10547408557000804
2020-09-10 00:00:00,1715.478911254856,,0.11477308991739157
2020-09-11 00:00:00,1715.478911254856,,0.11493611699833979
2020-09-14 00:00:00,1715.478911254856,,0.12703863674872443
2020-09-15 00:00:00,1715.478911254856,,0.12682882271135565
2020-09-16 00:00:00,1715.478911254856,,0.126014321977105
2020-09-17 00:00:00,1715.478911254856,,0.13130533346701417
2020-09-18 00:00:00,1715.478911254856,,0.1337575494565871
2020-09-21 00:00:00,1715.478911254856,,0.1344810457320208
2020-09-22 00:00:00,1715.478911254856,,0.13360160018348338
2020-09-23 00:00:00,1715.478911254856,,0.13243785832500507
2020-09-24 00:00:00,1715.478911254856,,0.19292063679297095
2020-09-25 00:00:00,1715.478911254856,,0.21300606077425532
2020-09-28 00:00:00,1715.478911254856,,0.21216279976979424
2020-09-29 00:00:00,1715.478911254856,,0.21508502058435794
2020-09-30 00:00:00,1715.478911254856,,0.21414682533512883
2020-10-01 00:00:00,1715.478911254856,,0.21481447455295272
2020-10-05 00:00:00,1715.478911254856,,0.23920896850442736
2020-10-06 00:00:00,1715.478911254856,,0.23277826044840977
2020-10-07 00:00:00,1715.478911254856,,0.23406999219745606
2020-10-08 00:00:00,1715.478911254856,,0.24063473639959895
2020-10-09 00:00:00,1715.478911254856,,0.2372505616220424
2020-10-12 00:00:00,1715.478911254856,,0.23579421140992485
2020-10-13 00:00:00,1715.478911254856,,0.2358152838465175
2020-10-14 00:00:00,1715.478911254856,,0.23163532911148912
2020-10-15 00:00:00,1715.478911254856,,0.26075040544805944
2020-10-16 00:00:00,1715.478911254856,,0.26034315360204385
2020-10-19 00:00:00,1715.478911254856,,0.25954330588941915
2020-10-20 00:00:00,1715.478911254856,,0.2560800639935227
2020-10-21 00:00:00,1715.478911254856,,0.2574727398645511
2020-10-22 00:00:00,1715.478911254856,,0.26108087632010146
2020-10-23 00:00:00,1715.478911254856,,0.2603905074276196
2020-10-26 00:00:00,1715.478911254856,,0.21899449337175944
2020-10-27 00:00:00,1715.478911254856,,0.2085626635182238
2020-10-28 00:00:00,1715.478911254856,,0.21410973269034958
2020-10-29 00:00:00,1715.478911254856,,0.2113611991850278
2020-10-30 00:00:00,1715.478911254856,,0.21137138491750154
2020-11-02 00:00:00,1715.478911254856,,0.21723370544346848
2020-11-03 00:00:00,1715.478911254856,,0.1830923297322121
2020-11-04 00:00:00,1715.478911254856,,0.1906993518336594
2020-11-05 00:00:00,1715.478911254856,,0.19073091227123404
