Return,Risk,Sharpe
0.20865848014933006,0.21566240326741656,0.7356798298894827
0.1637156571826355,0.21156478585846397,0.5374980374035916
0.1885480443532687,0.1979056645065847,0.7000711409584687
0.21577080786140346,0.21868438130838277,0.7580367965448707
0.18643560724359848,0.20687569993239924,0.6595052356955483
0.18773512666359576,0.1979225758404101,0.6959040729878891
0.19167810511956582,0.19796361144647975,0.7156775130760283
0.18106307406983144,0.1957364285520289,0.669589585543058
0.19037246792535686,0.19903808507650075,0.705254312868838
0.18613589674796954,0.19592589225372564,0.6948336188852081
0.20137185462428459,0.20805972435133527,0.7275403978170902
0.17563556063180766,0.2004131039305349,0.6268829640768107
0.19923367666395303,0.2099298431783504,0.7108740444166787
0.20727332830992923,0.21159488086093997,0.7432756769446099
0.19651426400610417,0.20361909900337302,0.719550694032278
0.18882482662907696,0.1984810718301341,0.699436099115221
0.17869879132070754,0.206064342040067,0.624556340250675
0.1825578855581737,0.20199591651039134,0.6562404223223716
0.18971223268050946,0.20814078319663723,0.6712391033357402
0.1950263140615466,0.2021223490597338,0.7175174577982296
0.18858628161281038,0.20254536899996217,0.6842234028704762
0.19318609237607443,0.20226181700327833,0.7079244837089228
0.20259462426228408,0.20707815879801694,0.7368938624334794
0.18693258465342732,0.1976275609551701,0.6928820251163712
0.18362283010498973,0.19784112709647594,0.6754047152179304
0.1905928791624839,0.20533417600132886,0.6847027703833094
0.18926558910306987,0.20139205177173508,0.6915148233402897
0.19612159819209465,0.201517157512131,0.7251074796611219
0.17827328682765145,0.2206356819154197,0.5813805170318044
0.2100010937233972,0.2123017911824692,0.753649287800306
0.1938289423921599,0.21053561761713427,0.6831572919586337
0.19112345021484106,0.20164303862343277,0.6998677027397326
0.19850243188749886,0.20454036662616265,0.7260299486942641
0.19062206554193617,0.20477829497462124,0.686703957366985
0.20172928383411573,0.2090272576359713,0.7258827654829489
0.2211697340417086,0.2255437962603314,0.7589201604292315
0.20057020837882242,0.20823805798847206,0.723067674724271
0.18393245056546434,0.20625859307912192,0.6493424034657654
0.17075630889474697,0.21161096862576326,0.57065240842173
0.17028972808290607,0.21178233359138987,0.5679875466619021
0.1986489701646043,0.20332211327332483,0.7311008516067129
0.1799464491983793,0.20024167713396465,0.6489480664479412
0.19260436122131594,0.2028768641660847,0.7029109100610564
0.18530434612801705,0.2107840336795181,0.6419098437680415
0.18443552681393283,0.19961085861925051,0.6734880444072587
